Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.911396e+002,1.249504e-004,-1.289549e-001
1.000000e+003,3.921190e+002,1.248211e-004,-1.288647e-001
1.000000e+003,3.931254e+002,1.246361e-004,-1.290053e-001
1.000000e+003,3.941246e+002,1.245389e-004,-1.290476e-001
1.000000e+003,3.951323e+002,1.243570e-004,-1.290396e-001
1.000000e+003,3.961225e+002,1.242042e-004,-1.292799e-001
1.000000e+003,3.971490e+002,1.239891e-004,-1.288699e-001
1.000000e+003,3.981097e+002,1.238160e-004,-1.292055e-001
1.000000e+003,3.991678e+002,1.236337e-004,-1.289777e-001
1.000000e+003,3.999785e+002,1.236741e-004,-1.275291e-001
1.000000e+003,4.000043e+002,1.237630e-004,-1.262479e-001
1.000000e+003,3.988489e+002,1.240037e-004,-1.251949e-001
1.000000e+003,3.978275e+002,1.242106e-004,-1.243548e-001
1.000000e+003,3.967436e+002,1.244680e-004,-1.239147e-001
1.000000e+003,3.957285e+002,1.247213e-004,-1.233457e-001
1.000000e+003,3.946894e+002,1.250142e-004,-1.227374e-001
1.000000e+003,3.937469e+002,1.252056e-004,-1.219840e-001
1.000000e+003,3.927154e+002,1.254691e-004,-1.216888e-001
1.000000e+003,3.917951e+002,1.257099e-004,-1.212508e-001
1.000000e+003,3.908298e+002,1.259178e-004,-1.207795e-001
1.000000e+003,3.899218e+002,1.261325e-004,-1.205176e-001
1.000000e+003,3.889293e+002,1.265645e-004,-1.215871e-001
1.000000e+003,3.878262e+002,1.268093e-004,-1.212800e-001
1.000000e+003,3.868145e+002,1.271043e-004,-1.204853e-001
1.000000e+003,3.857630e+002,1.273277e-004,-1.202128e-001
1.000000e+003,3.848163e+002,1.274937e-004,-1.197037e-001
1.000000e+003,3.838505e+002,1.277421e-004,-1.190376e-001
1.000000e+003,3.828810e+002,1.279421e-004,-1.191150e-001
1.000000e+003,3.819165e+002,1.281103e-004,-1.184399e-001
1.000000e+003,3.808807e+002,1.283347e-004,-1.181576e-001
1.000000e+003,3.798917e+002,1.286089e-004,-1.179935e-001
1.000000e+003,3.788644e+002,1.288294e-004,-1.174787e-001
1.000000e+003,3.778459e+002,1.289219e-004,-1.175315e-001
1.000000e+003,3.768645e+002,1.291455e-004,-1.168014e-001
1.000000e+003,3.758628e+002,1.293213e-004,-1.163670e-001
1.000000e+003,3.748609e+002,1.295689e-004,-1.160875e-001
1.000000e+003,3.738788e+002,1.296691e-004,-1.157563e-001
1.000000e+003,3.728711e+002,1.298602e-004,-1.156303e-001
1.000000e+003,3.718579e+002,1.299591e-004,-1.151927e-001
1.000000e+003,3.708726e+002,1.300995e-004,-1.147527e-001
1.000000e+003,3.698845e+002,1.301749e-004,-1.146396e-001
1.000000e+003,3.688551e+002,1.302843e-004,-1.141682e-001
1.000000e+003,3.678864e+002,1.303456e-004,-1.138653e-001
1.000000e+003,3.668905e+002,1.303316e-004,-1.133695e-001
1.000000e+003,3.658596e+002,1.303456e-004,-1.130412e-001
1.000000e+003,3.648912e+002,1.302720e-004,-1.126867e-001
1.000000e+003,3.638880e+002,1.302806e-004,-1.123866e-001
1.000000e+003,3.628615e+002,1.301573e-004,-1.120658e-001
1.000000e+003,3.618859e+002,1.300085e-004,-1.116455e-001
1.000000e+003,3.609025e+002,1.296962e-004,-1.114409e-001
1.000000e+003,3.598701e+002,1.293670e-004,-1.107140e-001
1.000000e+003,3.588671e+002,1.288516e-004,-1.101928e-001
1.000000e+003,3.578752e+002,1.282209e-004,-1.101381e-001
1.000000e+003,3.568813e+002,1.273064e-004,-1.094321e-001
1.000000e+003,3.558728e+002,1.260583e-004,-1.087086e-001
1.000000e+003,3.548450e+002,1.242407e-004,-1.081801e-001
