Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
6.500000e+004,3.911943e+002,6.013070e-003,-1.061078e-001
6.500000e+004,3.922581e+002,6.003020e-003,-1.062925e-001
6.500000e+004,3.932120e+002,5.994279e-003,-1.065748e-001
6.500000e+004,3.942779e+002,5.985433e-003,-1.068294e-001
6.500000e+004,3.952262e+002,5.978311e-003,-1.071297e-001
6.500000e+004,3.961914e+002,5.970834e-003,-1.074503e-001
6.500000e+004,3.972885e+002,5.963762e-003,-1.077795e-001
6.500000e+004,3.982144e+002,5.957227e-003,-1.080518e-001
6.500000e+004,3.992893e+002,5.951127e-003,-1.084071e-001
6.500000e+004,3.999935e+002,5.953824e-003,-1.064041e-001
6.000000e+004,4.000162e+002,5.502838e-003,-1.039022e-001
6.000000e+004,3.988768e+002,5.526820e-003,-1.032216e-001
6.000000e+004,3.978456e+002,5.538169e-003,-1.025631e-001
6.000000e+004,3.966756e+002,5.548403e-003,-1.017288e-001
6.000000e+004,3.956068e+002,5.558489e-003,-1.008846e-001
6.000000e+004,3.943915e+002,5.568166e-003,-1.000335e-001
6.000000e+004,3.935450e+002,5.576104e-003,-9.943765e-002
6.000000e+004,3.924519e+002,5.585026e-003,-9.866749e-002
6.000000e+004,3.914180e+002,5.595868e-003,-9.797852e-002
6.000000e+004,3.904979e+002,5.601439e-003,-9.718503e-002
6.000000e+004,3.895945e+002,5.605349e-003,-9.659280e-002
6.000000e+004,3.884447e+002,5.611949e-003,-9.583396e-002
6.000000e+004,3.875816e+002,5.617487e-003,-9.519804e-002
6.000000e+004,3.865681e+002,5.624822e-003,-9.451079e-002
6.000000e+004,3.855209e+002,5.633390e-003,-9.394107e-002
6.000000e+004,3.846833e+002,5.641006e-003,-9.332597e-002
6.000000e+004,3.836914e+002,5.649575e-003,-9.276880e-002
6.000000e+004,3.826841e+002,5.658513e-003,-9.233810e-002
6.000000e+004,3.817677e+002,5.669208e-003,-9.197956e-002
