Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.548728e+002,1.170647e-004,-1.237577e-001
1.000000e+003,3.539014e+002,1.121829e-004,-1.246812e-001
1.000000e+003,3.528754e+002,1.076059e-004,-1.251840e-001
1.000000e+003,3.518756e+002,9.714447e-005,-1.242802e-001
1.000000e+003,3.508718e+002,6.912755e-005,-1.084159e-001
1.000000e+003,3.498667e+002,4.673713e-005,-5.704392e-002
1.000000e+003,3.488774e+002,4.246991e-005,-4.167708e-002
1.000000e+003,3.478721e+002,4.177118e-005,-4.033488e-002
1.000000e+003,3.468849e+002,4.146358e-005,-3.913706e-002
1.000000e+003,3.458366e+002,4.122053e-005,-3.868564e-002
1.000000e+003,3.448807e+002,4.106518e-005,-3.646518e-002
1.000000e+003,3.438663e+002,4.096611e-005,-3.589759e-002
1.000000e+003,3.428864e+002,4.087204e-005,-3.507884e-002
1.000000e+003,3.418633e+002,4.080881e-005,-3.575759e-002
1.000000e+003,3.408885e+002,4.075496e-005,-3.452864e-002
1.000000e+003,3.398848e+002,4.070703e-005,-3.337876e-002
1.000000e+003,3.388690e+002,4.069707e-005,-3.364778e-002
1.000000e+003,3.378892e+002,4.062947e-005,-3.280772e-002
1.000000e+003,3.368565e+002,4.060919e-005,-3.222030e-002
1.000000e+003,3.358614e+002,4.065829e-005,-3.231686e-002
1.000000e+003,3.348647e+002,4.061069e-005,-3.217543e-002
1.000000e+003,3.338804e+002,4.061222e-005,-3.107489e-002
1.000000e+003,3.328667e+002,4.066537e-005,-3.168669e-002
1.000000e+003,3.318485e+002,4.063239e-005,-3.062652e-002
1.000000e+003,3.308784e+002,4.065249e-005,-3.137426e-002
1.000000e+003,3.298970e+002,4.065159e-005,-2.961055e-002
1.000000e+003,3.288743e+002,4.070205e-005,-2.882351e-002
1.000000e+003,3.278904e+002,4.073391e-005,-2.988882e-002
1.000000e+003,3.268681e+002,4.068632e-005,-2.969078e-002
1.000000e+003,3.258736e+002,4.072060e-005,-2.784459e-002
1.000000e+003,3.248646e+002,4.072938e-005,-2.817235e-002
1.000000e+003,3.238789e+002,4.081299e-005,-2.771829e-002
1.000000e+003,3.228849e+002,4.083605e-005,-2.762536e-002
1.000000e+003,3.218790e+002,4.082369e-005,-2.653833e-002
1.000000e+003,3.208940e+002,4.085802e-005,-2.723689e-002
1.000000e+003,3.198708e+002,4.087921e-005,-2.684258e-002
