Field (Oe),Temperature (K),Long Moment (emu),Long Offset (cm)
1.000000e+003,3.238664e+002,4.828939e-005,-2.320891e-002
1.000000e+003,3.228601e+002,4.834554e-005,-2.331596e-002
1.000000e+003,3.218502e+002,4.835454e-005,-2.249557e-002
1.000000e+003,3.208777e+002,4.840736e-005,-2.179091e-002
1.000000e+003,3.198850e+002,4.845065e-005,-2.215125e-002
1.000000e+003,3.188585e+002,4.851108e-005,-2.128890e-002
1.000000e+003,3.178890e+002,4.847969e-005,-2.108449e-002
1.000000e+003,3.168503e+002,4.852084e-005,-2.110644e-002
1.000000e+003,3.158760e+002,4.859673e-005,-2.110672e-002
1.000000e+003,3.148354e+002,4.862305e-005,-2.082043e-002
1.000000e+003,3.138802e+002,4.867095e-005,-2.107052e-002
1.000000e+003,3.128555e+002,4.874082e-005,-1.994715e-002
1.000000e+003,3.118668e+002,4.874056e-005,-1.960995e-002
1.000000e+003,3.108771e+002,4.879592e-005,-1.977985e-002
1.000000e+003,3.098809e+002,4.884013e-005,-2.012870e-002
1.000000e+003,3.088669e+002,4.884999e-005,-1.959079e-002
1.000000e+003,3.078844e+002,4.889561e-005,-1.921090e-002
1.000000e+003,3.068509e+002,4.896649e-005,-1.860909e-002
1.000000e+003,3.058783e+002,4.898381e-005,-1.884696e-002
1.000000e+003,3.048463e+002,4.901462e-005,-1.837765e-002
1.000000e+003,3.038691e+002,4.910899e-005,-1.817232e-002
1.000000e+003,3.028841e+002,4.912627e-005,-1.812398e-002
1.000000e+003,3.018790e+002,4.922682e-005,-1.805849e-002
1.000000e+003,3.008918e+002,4.922465e-005,-1.747648e-002
1.000000e+003,3.000105e+002,4.925628e-005,-1.809049e-002
